key,recruitmentkey,firstname,lastname,slug,hometown,state,highschool,classyear,pos,height,height_in,weight,consensus_rating,consensus_st,consensus_pos,consensus_ovr,on3_rating,on3_st,on3_pos,on3_ovr,s247_rating,s247_st,s247_pos,s247_ovr,espn_rating,espn_st,espn_pos,espn_ovr,rivals_rating,rivals_st,rivals_pos,rivals_ovr,committed,
8827,3070,Austin,Woods,austin-woods-8827,Rockwall, TX,Rockwall-Heath,2010,IOL,'6-4,76.0,310,88.6,49,24,326,null,null,null,null,null,null,null,null,78,null,4,null,5.8,44,5,null,Oklahoma,
66652,3086,Joseph,Randle,joseph-randle-66652,Wichita, KS,Southeast,2010,RB,'6-0,72.0,198,88.6,4,38,327,null,null,null,null,null,null,null,null,78,null,43,null,5.8,5,25,null,Oklahoma State,
30424,3101,Darius,Terrell,darius-terrell-30424,DeSoto, TX,DeSoto,2010,WR,'6-2,74.0,213,88.6,50,47,328,null,null,null,null,null,null,null,null,78,null,68,null,5.8,41,46,null,Texas,
9853,3113,Ben,Malena,ben-malena-9853,Cedar Hill, TX,Cedar Hill,2010,RB,'5-10,70.0,200,88.6,51,39,329,null,null,null,null,null,null,null,null,78,null,33,null,5.8,46,25,null,Texas A&M,
67103,3155,Josh,Fulton,josh-fulton-67103,Phoenix, AZ,St Marys,2010,TE,'6-4,76.0,235,88.6,4,19,330,null,null,null,null,null,null,null,null,78,null,17,null,5.8,4,14,null,Arizona State,
95886,3230,Paul,Richardson,paul-richardson-95886,Gardena, CA,Junipero Serra,2010,WR,'6-0,72.0,183,88.6,41,48,331,null,null,null,null,null,null,null,null,78,49,67,null,5.8,44,38,null,Colorado,
90551,3431,Mustafa,Greene,mustafa-greene-90551,Columbia, SC,Irmo,2010,RB,'6-0,72.0,213,88.6,10,40,332,null,null,null,null,null,null,null,null,78,null,29,null,5.8,13,26,null,NC State,
119238,5085,V.J.,Fehoko,vj-fehoko-119238,Honolulu, HI,Farrington,2010,LB,'5-11,71.0,215,88.6,2,32,333,null,null,null,null,null,null,null,null,78,null,12,null,5.8,2,9,null,Utah,
33524,52470,Delans,Griffin,delans-griffin-33524,Clinton, OK,Clinton,2010,RB,'5-10,70.0,181,88.6,4,41,334,null,null,null,null,null,null,null,null,78,null,34,null,5.8,6,23,null,Texas Tech,
109441,154053,T.J.,Clemmings,tj-clemmings-109441,Paterson, NJ,Paterson Catholic,2010,DL,'6-2,74.0,235,88.6,2,32,335,null,null,null,null,null,null,null,null,78,null,58,null,5.8,2,16,null,Pittsburgh,
74438,154125,Kevin,Smith,kevin-smith-74438,Compton, CA,Centennial,2010,WR,'6-2,74.0,205,88.6,42,49,336,null,null,null,null,null,null,null,null,78,50,60,null,5.8,45,31,null,Washington,
146333,154676,Marcus,Coker,marcus-coker-146333,Hyattsville, MD,DeMatha Catholic,2010,RB,'6-1,73.0,225,88.6,7,42,337,null,null,null,null,null,null,null,null,78,null,35,null,5.8,8,22,null,Iowa,
32437,131430,Davon,Dunn,davon-dunn-32437,San Diego, CA,Lincoln,2010,WR,'6-0,72.0,185,88.5766304347826,43,50,338,null,null,null,null,null,null,null,null,77,56,69,null,5.8,36,36,243,Fresno State,
33744,3010,DeMarcus,Robinson,demarcus-robinson-33744,Wichita, KS,Northwest,2010,RB,'5-9,69.0,192,88.57119565217391,5,43,339,null,null,null,null,null,null,null,null,77,null,49,null,5.8,4,18,245,Kansas State,
9100,3366,B.J.,Bostic,bj-bostic-9100,Louisville, GA,Jefferson County,2010,CB,'5-11,71.0,165,88.56032608695652,35,27,340,null,null,null,null,null,null,null,null,77,null,37,null,5.8,21,24,249,Georgia Tech,
92770,1391,Nick,Montana,nick-montana-92770,Thousand Oaks, CA,Oaks Christian,2010,QB,'6-3,75.0,208,82.65217391304348,59,6,140,null,null,null,null,82,59,7,160,null,null,null,null,5.5,null,null,null,Washington,
58278,2180,Jawara,White,jawara-white-58278,Troy, AL,Charles Henderson,2010,EDGE,'6-1,73.0,245,88.55,12,34,342,null,null,null,null,null,null,null,null,79,null,17,null,5.7,14,23,null,Auburn,
46073,2246,Gideon,Ajagbe,gideon-ajagbe-46073,Miami, FL,Ransom Everglades School,2010,RB,'6-2,74.0,234,88.55,50,44,343,null,null,null,null,null,null,null,null,79,null,23,null,5.7,86,33,null,Florida,
115943,2248,Trey,Burton,trey-burton-115943,Venice, FL,Venice,2010,TE,'6-3,75.0,235,88.55,51,20,344,null,null,null,null,null,null,null,null,79,null,30,null,5.7,60,18,null,Florida,
12276,2256,Brandon,Burrows,brandon-burrows-12276,Marietta, GA,Walton,2010,EDGE,'6-3,75.0,240,88.55,36,35,345,null,null,null,null,null,null,null,null,79,null,36,null,5.7,50,28,null,Georgia,
16023,2301,Bryon,Bennett,bryon-bennett-16023,Madison, MS,Madison Central,2010,DL,'6-2,74.0,250,88.55,9,33,346,null,null,null,null,null,null,null,null,79,null,38,null,5.7,11,33,null,Ole Miss,
23089,2560,Christian,Pace,christian-pace-23089,Avon Lake, OH,Avon Lake,2010,IOL,'6-3,75.0,262,88.55,16,25,347,null,null,null,null,null,null,null,null,79,null,13,null,5.7,25,7,null,Michigan,
109620,2618,T.Y.,Williams,ty-williams-109620,Cleveland, OH,Shaw,2010,WR,'6-6,78.0,229,88.55,17,51,348,null,null,null,null,null,null,null,null,79,null,34,null,5.7,22,49,null,Ohio State,
4914,2808,Andrew,Carswell,andrew-carswell-4914,Mckees Rocks, PA,Sto-Rox,2010,WR,'6-4,76.0,210,88.55,14,52,349,null,null,null,null,null,null,null,null,79,null,44,null,5.7,17,72,null,Pittsburgh,
21281,2899,Chris,Badger,chris-badger-21281,Provo, UT,Timpview,2010,S,'6-0,72.0,195,88.55,3,25,350,null,null,null,null,null,null,null,null,79,null,21,null,5.7,5,41,null,Notre Dame,
107928,2900,Spencer,Boyd,spencer-boyd-107928,Cape Coral, FL,Cape Coral,2010,CB,'5-10,70.0,180,88.55,52,28,351,null,null,null,null,null,null,null,null,79,null,34,null,5.7,70,39,null,Notre Dame,
113664,2906,Tommy,Rees,tommy-rees-113664,Lake Forest, IL,Lake Forest,2010,QB,'6-3,75.0,192,88.55,6,25,352,null,null,null,null,null,null,null,null,79,null,19,null,5.7,13,31,null,Notre Dame,
135850,3027,Henry,Josey,henry-josey-135850,Angleton, TX,Angleton,2010,ATH,'-,0,null,88.55,52,6,353,null,null,null,null,null,null,null,null,79,null,258,null,5.7,51,39,null,Missouri,
23506,3063,Chuka,Ndulue,chuka-ndulue-23506,Dallas, TX,Jesuit,2010,EDGE,'6-1,73.0,288,88.55,53,36,354,null,null,null,null,null,null,null,null,79,null,32,null,5.7,57,21,null,Oklahoma,
29372,3064,Daniel,Noble,daniel-noble-29372,Flower Mound, TX,Marcus,2010,DL,'6-4,76.0,275,88.55,54,34,355,null,null,null,null,null,null,null,null,79,null,29,null,5.7,62,32,null,Oklahoma,
114131,3065,Torrea,Peterson,torrea-peterson-114131,San Antonio, TX,East Central,2010,DL,'6-3,75.0,309,88.55,55,35,356,null,null,null,null,null,null,null,null,79,null,31,null,5.7,73,47,null,Oklahoma,
17062,3093,Caleb,Lavey,caleb-lavey-17062,Celina, TX,Celina,2010,LB,'6-4,76.0,210,88.55,56,33,357,null,null,null,null,null,null,null,null,79,null,9,null,5.7,91,10,null,Oklahoma State,
106885,3356,Shawn,Green,shawn-green-106885,Loganville, GA,Grayson,2010,DL,'6-2,74.0,275,88.55,37,36,358,null,null,null,null,null,null,null,null,79,null,24,null,5.7,56,58,null,Georgia Tech,
44221,3358,Fred,Holton,fred-holton-44221,Thomasville, GA,Thomasville,2010,S,'6-1,73.0,196,88.55,38,26,359,null,null,null,null,null,null,null,null,79,null,23,null,5.7,52,44,null,Georgia Tech,
118792,3398,Tyrone,Cornelius,tyrone-cornelius-118792,Stone Mountain, GA,Stephenson,2010,LB,'6-2,74.0,195,88.55,39,34,360,null,null,null,null,null,null,null,null,79,null,26,null,5.7,55,38,null,Miami,
42924,3414,Ethan,Farmer,ethan-farmer-42924,Tabor City, NC,South Columbus,2010,TE,'6-2,74.0,257,88.55,12,21,361,null,null,null,null,null,null,null,null,79,null,34,null,5.7,12,16,null,North Carolina,
123191,3477,Zachary,Allen,zachary-allen-123191,Pahokee, FL,Pahokee,2010,EDGE,'6-2,74.0,240,88.55,53,37,362,null,null,null,null,null,null,null,null,79,null,25,null,5.7,71,31,null,Wake Forest,
13108,3897,Brandon,Smith,brandon-smith-13108,Columbus, GA,Carver,2010,EDGE,'6-3,75.0,245,88.55,40,38,363,null,null,null,null,null,null,null,null,79,null,10,null,5.7,43,29,null,Southern Miss,
111647,4842,Terrence,Brooks,terrence-brooks-111647,Dunnellon, FL,Dunnellon,2010,S,'5-11,71.0,200,88.55,54,27,364,null,null,null,null,null,null,null,null,79,null,21,null,5.7,83,45,null,Florida State,
136007,5052,David,Johnson,david-johnson-136007,Argyle, TX,Argyle,2010,DL,'6-2,74.0,270,88.55,57,37,365,null,null,null,null,null,null,null,null,79,null,26,null,5.7,50,31,null,TCU,
446,131259,Aaron,Donald,aaron-donald-446,Pittsburgh, PA,Penn Hills,2010,DL,'6-1,73.0,285,88.55,15,38,366,null,null,null,null,null,null,null,null,79,null,22,null,5.7,14,37,null,Pittsburgh,
32363,131294,Davis,Dudchock,davis-dudchock-32363,Birmingham, AL,Mountain View Baptist School,2010,TE,'6-4,76.0,235,88.55,13,22,367,null,null,null,null,null,null,null,null,79,null,11,null,5.7,20,18,null,Stanford,
37432,3302,Dominic,Appiah,dominic-appiah-37432,Cheshire, CT,Cheshire Academy,2010,DL,'6-5,77.0,260,88.42177419354837,4,39,368,null,null,null,null,null,null,null,null,76,null,null,null,5.7,null,null,20,Boston College,
485,1304,Aaron,Franklin,aaron-franklin-485,Marshall, TX,Marshall,2010,LB,'6-1,73.0,226,88.41195652173913,58,35,369,null,null,null,null,92,33,14,191,79,null,16,null,5.6,null,77,null,Oklahoma,
55555,3019,James,Franklin,james-franklin-55555,Lake Dallas, TX,Lake Dallas,2010,QB,'6-2,74.0,218,88.37391304347828,59,26,370,null,null,null,null,null,null,null,null,76,null,59,null,5.8,20,4,152,Missouri,
93299,4894,Nigel,Terrell,nigel-terrell-93299,Helena, AL,Pelham,2010,RB,'6-2,74.0,215,88.27336956521738,14,45,371,null,null,null,null,null,null,null,null,81,null,11,120,5.6,26,65,null,Florida State,
12338,2831,Brandon,Coleman,brandon-coleman-12338,District Heights, MD,Bishop McNamara,2010,WR,'6-6,78.0,225,88.23804347826088,8,53,372,null,null,null,null,null,null,null,null,76,null,120,null,5.8,5,29,202,Rutgers,
27107,5047,Curtis,Carter,curtis-carter-27107,Stonewall, LA,North DeSoto,2010,ATH,'5-10,70.0,170,88.2,9,7,373,null,null,null,null,null,null,null,null,76,null,107,null,5.8,8,21,216,TCU,
36747,2262,Dexter,Morant,dexter-morant-36747,Manning, SC,Manning ,2010,EDGE,'6-7,79.0,240,88.15,11,39,374,null,null,null,null,null,null,null,null,77,null,75,null,5.8,12,15,null,Georgia,
57123,2300,Jarrett,Fobbs,jarrett-fobbs-57123,Shreveport, LA,Huntington,2010,ATH,'5-11,71.0,180,88.15,10,8,375,null,null,null,null,null,null,null,null,77,null,86,null,5.8,9,28,null,LSU,
72775,2904,Kendall,Moore,kendall-moore-72775,Raleigh, NC,Southeast Raleigh,2010,LB,'6-3,75.0,232,88.15,13,36,376,null,null,null,null,null,null,null,null,77,null,18,null,5.8,10,22,null,Notre Dame,
14935,3042,Brion,Carnes,brion-carnes-14935,Bradenton, FL,Manatee,2010,QB,'6-0,72.0,181,88.15,55,27,377,null,null,null,null,null,null,null,null,77,null,39,null,5.8,44,7,null,Nebraska,
33154,3158,Deantre,Lewis,deantre-lewis-33154,Norco, CA,Norco,2010,RB,'5-10,70.0,189,88.15,45,46,378,null,null,null,null,null,null,null,null,77,66,52,null,5.8,38,20,null,Arizona State,
91843,3161,Nduka,Onyeali,nduka-onyeali-91843,Denver, CO,Mullen,2010,EDGE,'6-1,73.0,240,88.15,4,40,379,null,null,null,null,null,null,null,null,77,null,46,null,5.8,3,18,null,Arizona State,
15393,3182,Bryan,Bennett,bryan-bennett-15393,Encino, CA,Crespi,2010,QB,'6-1,73.0,195,88.15,46,28,380,null,null,null,null,null,null,null,null,77,60,41,null,5.8,43,15,null,Oregon,
92929,3192,Nick,Rowland,nick-rowland-92929,Peoria, AZ,Centennial,2010,IOL,'6-5,77.0,300,88.15,5,26,381,null,null,null,null,null,null,null,null,77,null,29,null,5.8,2,9,null,Oregon,
36977,3211,Dillon,Bonnell,dillon-bonnell-36977,Littleton, CO,ThunderRidge,2010,OT,'6-4,76.0,285,88.15,5,29,382,null,null,null,null,null,null,null,null,77,null,30,null,5.8,4,31,null,Stanford,
100345,3221,Ricky,Seale,ricky-seale-100345,Escondido, CA,Escondido,2010,RB,'5-9,69.0,180,88.15,47,47,383,null,null,null,null,null,null,null,null,77,82,75,null,5.8,47,23,null,Stanford,
14732,3825,Brian,Robinson,brian-robinson-14732,Fort Lauderdale, FL,St. Thomas Aquinas,2010,S,'6-0,72.0,180,88.15,56,28,384,null,null,null,null,null,null,null,null,77,null,70,null,5.8,45,23,null,Marshall,
94099,3900,O.C.,Brown,oc-brown-94099,Memphis, TN,Manassas,2010,IOL,'6-2,74.0,315,88.15,7,27,385,null,null,null,null,null,null,null,null,77,null,41,null,5.8,6,11,null,Southern Miss,
62034,6756,Joe,Boisture,joe-boisture-62034,Saline, MI,Saline,2010,QB,'6-6,78.0,202,88.15,7,29,386,null,null,null,null,null,null,null,null,77,null,47,null,5.8,7,18,null,Michigan State,
49599,6798,Isaiah,Lewis,isaiah-lewis-49599,Indianapolis, IN,Ben Davis,2010,CB,'6-0,72.0,195,88.15,5,29,387,null,null,null,null,null,null,null,null,77,null,61,null,5.8,5,19,null,Michigan State,
73417,13774,Kenny,Wilkins,kenny-wilkins-73417,Washington, PA,Trinity,2010,DL,'6-3,75.0,280,88.15,16,40,388,null,null,null,null,null,null,null,null,77,null,42,null,5.8,9,15,null,Michigan,
115132,52474,Tre'Vante,Porter,trevante-porter-115132,Oklahoma City, OK,Carl Albert,2010,CB,'6-0,72.0,185,88.15,5,30,389,null,null,null,null,null,null,null,null,77,null,68,null,5.8,8,21,null,Texas Tech,
42549,131290,Erick,Dargan,erick-dargan-42549,Pittsburg, CA,Pittsburg,2010,S,'6-1,73.0,200,88.15,48,29,390,null,null,null,null,null,null,null,null,77,64,55,null,5.8,41,22,null,Oregon,
46783,131396,Greg,Dent,greg-dent-46783,Belle Glade, FL,Glades Central,2010,WR,'5-11,71.0,180,88.15,57,54,391,null,null,null,null,null,null,null,null,77,null,57,null,5.8,39,32,null,Florida State,
99882,154010,Richard,Ash,richard-ash-99882,Pahokee, FL,Pahokee,2010,DL,'6-4,76.0,263,88.15,58,41,392,null,null,null,null,null,null,null,null,77,null,55,null,5.8,49,25,null,Michigan,
73178,5096,Kenneth,Scott,kenneth-scott-73178,Ontario, CA,Colony,2010,WR,'6-3,75.0,208,88.1429347826087,49,55,393,null,null,null,null,null,null,null,null,76,88,108,null,5.8,35,34,237,Utah,
65028,2170,Jonathon,Mincy,jonathon-mincy-65028,Decatur, GA,Southwest DeKalb,2010,CB,'5-10,70.0,200,88.1,41,31,394,null,null,null,null,null,null,null,null,78,null,29,null,5.7,35,38,null,Auburn,
92169,2316,Nicholas,Parker,nicholas-parker-92169,Batesville, MS,South Panola,2010,TE,'6-2,74.0,210,88.1,10,23,395,null,null,null,null,null,null,null,null,78,null,28,null,5.7,18,43,null,Ole Miss,
27211,2356,Curtis,Virges,curtis-virges-27211,West Point, MS,West Point,2010,DL,'6-3,75.0,290,88.1,11,42,396,null,null,null,null,null,null,null,null,78,null,46,null,5.7,14,63,null,Mississippi State,
73129,2463,Kenneth,Ladler,kenneth-ladler-73129,Stone Mountain, GA,Stephenson,2010,S,'6-2,74.0,190,88.1,42,30,397,null,null,null,null,null,null,null,null,78,null,43,null,5.7,46,42,null,Vanderbilt,
37837,2539,Don,Shumpert,don-shumpert-37837,Saint Louis, MO,Hazelwood East,2010,WR,'6-3,75.0,200,88.1,6,56,398,null,null,null,null,null,null,null,null,78,null,33,null,5.7,10,50,null,Iowa,
61546,2543,Jibreel,Black,jibreel-black-61546,Cincinnati, OH,Wyoming,2010,EDGE,'6-2,74.0,253,88.1,18,41,399,null,null,null,null,null,null,null,null,78,null,45,null,5.7,26,25,null,Michigan,
67104,2544,Josh,Furman,josh-furman-67104,Millersville, MD,Old Mill Senior,2010,S,'6-2,74.0,202,88.1,9,31,400,null,null,null,null,null,null,null,null,78,null,38,null,5.7,10,38,null,Michigan,
32319,2551,Davion,Rogers,davion-rogers-32319,Warren, OH,Warren G Harding,2010,LB,'6-6,78.0,210,88.1,19,37,401,null,null,null,null,null,null,null,null,78,null,29,null,5.7,18,28,null,Michigan,
105618,2645,Sean,Robinson,sean-robinson-105618,Rochester, IL,Rochester,2010,LB,'6-5,77.0,205,88.1,7,38,402,null,null,null,null,null,null,null,null,78,null,29,null,5.7,9,10,null,Purdue,
74414,2771,Kevin,Schloemer,kevin-schloemer-74414,West Chester, OH,Lakota West,2010,OT,'6-7,79.0,274,88.1,20,30,403,null,null,null,null,null,null,null,null,78,null,37,null,5.7,15,39,null,Cincinnati,
75798,2908,Kona,Schwenke,kona-schwenke-75798,Kahuku, HI,Kahuku,2010,EDGE,'6-4,76.0,285,88.1,3,42,404,null,null,null,null,null,null,null,null,78,null,62,null,5.7,4,34,null,Notre Dame,
79614,2914,Lo,Wood,lo-wood-79614,Apopka, FL,Apopka,2010,CB,'5-10,70.0,194,88.1,59,32,405,null,null,null,null,null,null,null,null,78,null,28,null,5.7,81,44,null,Notre Dame,
135842,2925,Dominique,Jones,dominique-jones-135842,Oklahoma City, OK,Midwest City,2010,DL,'6-1,73.0,280,88.1,6,43,406,null,null,null,null,null,null,null,null,78,null,47,null,5.7,15,46,null,Baylor,
47524,2942,Harold,Mobley,harold-mobley-47524,Corona, CA,Eleanor Roosevelt,2010,TE,'6-4,76.0,230,88.1,50,24,407,null,null,null,null,null,null,null,null,78,45,64,null,5.7,59,41,null,Colorado,
16192,3033,Bud,Sasser,bud-sasser-16192,Denton, TX,Ryan,2010,WR,'6-2.63,74.63,219,88.1,60,57,408,null,null,null,null,null,null,null,null,78,null,63,null,5.7,71,67,null,Missouri,
80399,3035,Lucas,Vincent,lucas-vincent-80399,Olathe, KS,Olathe North,2010,DL,'6-3,75.0,285,88.1,6,44,409,null,null,null,null,null,null,null,null,78,null,42,null,5.7,6,48,null,Missouri,
413,3056,Aaron,Colvin,aaron-colvin-413,Owasso, OK,Owasso,2010,CB,'6-0,72.0,186,88.1,7,33,410,null,null,null,null,null,null,null,null,78,null,40,null,5.7,11,31,null,Oklahoma,
66645,3066,Joseph,Powell,joseph-powell-66645,Dallas, TX,Skyline,2010,WR,'5-11,71.0,175,88.1,61,58,411,null,null,null,null,null,null,null,null,78,null,51,null,5.7,82,57,null,Signed,
1334,3067,Adam,Shead,adam-shead-1334,Cedar Hill, TX,Cedar Hill,2010,IOL,'6-4,76.0,318,88.1,62,28,412,null,null,null,null,null,null,null,null,78,null,17,null,5.7,76,13,null,Oklahoma,
135854,3079,Kevin,Johnson,kevin-johnson-135854,Houston, TX,Cy Ridge,2010,WR,'6-2,74.0,190,88.1,63,59,413,null,null,null,null,null,null,null,null,78,null,70,null,5.7,63,54,null,Oklahoma State,
28774,3116,Damontre,Moore,damontre-moore-28774,Rowlett, TX,Rowlett,2010,EDGE,'6-5,77.0,250,88.1,64,43,414,null,null,null,null,null,null,null,null,78,null,48,null,5.7,72,32,null,Texas A&M,
55251,3118,Jameill,Showers,jameill-showers-55251,Killeen, TX,Shoemaker,2010,S,'6-2,74.0,230,88.1,65,32,415,null,null,null,null,null,null,null,null,78,null,38,null,5.7,77,27,null,Texas A&M,
106863,3125,Shawn,Corker,shawn-corker-106863,Fort Lauderdale, FL,Cardinal Gibbons,2010,WR,'6-1,73.0,183,88.1,60,60,416,null,null,null,null,null,null,null,null,78,null,47,null,5.7,54,58,null,Texas Tech,
109790,3131,Tahrick,Peak,tahrick-peak-109790,Dublin, VA,Pulaski County Sr.,2010,LB,'6-3,75.0,210,88.1,12,39,417,null,null,null,null,null,null,null,null,78,null,40,null,5.7,18,32,null,Texas Tech,
55889,3193,James,Scales III,james-scales-iii-55889,Greensboro, NC,Northern Guilford,2010,CB,'5-10,70.0,179,88.1,14,34,418,null,null,null,null,null,null,null,null,78,null,62,null,5.7,19,49,null,Oregon,
28206,3216,Dallas,Lloyd,dallas-lloyd-28206,Pleasant Grove, UT,Pleasant Grove,2010,QB,'6-3,75.0,207,88.1,4,30,419,null,null,null,null,null,null,null,null,78,null,31,null,5.7,6,17,null,Stanford,
71657,3217,Keanu,Nelson,keanu-nelson-71657,Tucson, AZ,Sabino,2010,WR,'5-11,71.0,160,88.1,6,61,420,null,null,null,null,null,null,null,null,78,null,49,null,5.7,7,60,null,Stanford,
87825,3246,Michael,Hartvigson,michael-hartvigson-87825,Bothell, WA,Bothell,2010,TE,'6-6,78.0,240,88.1,5,25,421,null,null,null,null,null,null,null,null,78,null,20,null,5.7,6,26,null,Washington,
11379,3312,Bobby,Swigert,bobby-swigert-11379,Louisville, OH,Louisville,2010,WR,'6-0,72.0,199,88.1,21,62,422,null,null,null,null,null,null,null,null,78,null,75,null,5.7,29,74,null,Boston College,
104134,3371,Sal,Conaboy,sal-conaboy-104134,Clarks Summit, PA,Abington Heights,2010,IOL,'6-3,75.0,295,88.1,17,29,423,null,null,null,null,null,null,null,null,78,null,21,null,5.7,18,17,null,Maryland,
30112,3394,Darion,Hall,darion-hall-30112,Naples, FL,Lely,2010,RB,'5-11,71.0,195,88.1,61,48,424,null,null,null,null,null,null,null,null,78,null,30,null,5.7,74,49,null,Miami,
135877,3430,Dontae,Johnson,dontae-johnson-135877,Pennington, NJ,The Pennington School,2010,CB,'6-3,75.0,180,88.1,3,35,425,null,null,null,null,null,null,null,null,78,null,34,null,5.7,6,30,null,NC State,
112481,3438,Thomas,Teal,thomas-teal-112481,Bennettsville, SC,Marlboro County,2010,DL,'6-2,74.0,315,88.1,12,45,426,null,null,null,null,null,null,null,null,78,null,37,null,5.7,18,53,null,NC State,
14585,3460,Brian,Laiti,brian-laiti-14585,Fairfax, VA,Robinson Secondary,2010,LB,'6-3,75.0,217,88.1,13,40,427,null,null,null,null,null,null,null,null,78,null,36,null,5.7,15,34,null,Virginia Tech,
57038,4851,Jarred,Haggins,jarred-haggins-57038,Lakeland, FL,Lakeland,2010,WR,'6-0,72.0,175,88.1,62,63,428,null,null,null,null,null,null,null,null,78,null,47,null,5.7,84,58,null,Florida State,
48194,4870,Holmes,Onwukaife,holmes-onwukaife-48194,Cedar Park, TX,Cedar Park,2010,LB,'6-3,75.0,220,88.1,66,41,429,null,null,null,null,null,null,null,null,78,null,46,null,5.7,61,29,null,Florida State,
21866,5051,Chris,Hawkins,chris-hawkins-21866,Channelview, TX,Channelview,2010,WR,'6-2,74.0,175,88.1,67,64,430,null,null,null,null,null,null,null,null,78,null,49,null,5.7,null,77,null,TCU,
118080,5097,Tyler,Shreve,tyler-shreve-118080,Redlands, CA,Redlands East Valley,2010,QB,'6-4,76.0,210,88.1,51,31,431,null,null,null,null,null,null,null,null,78,37,24,null,5.7,50,20,null,Utah,
90636,6781,Mylan,Hicks,mylan-hicks-90636,Detroit, MI,Renaissance,2010,CB,'5-11,71.0,182,88.1,8,36,432,null,null,null,null,null,null,null,null,78,null,24,null,5.7,8,42,null,Michigan State,
72156,6808,Keith,Mumphery,keith-mumphery-72156,Vienna, GA,Dooly County,2010,WR,'6-1,73.0,211,88.1,43,65,433,null,null,null,null,null,null,null,null,78,null,55,null,5.7,54,61,null,Michigan State,
70293,7688,Kacy,Rodgers,kacy-rodgers-70293,Brownsville, TX,Carroll,2010,CB,'6-2,74.0,185,88.1,68,37,434,null,null,null,null,null,null,null,null,78,null,32,null,5.7,81,37,null,Miami,
116570,16515,Troy,Baker,troy-baker-116570,Waco, TX,Connally,2010,OT,'6-7,79.0,305,88.1,69,31,435,null,null,null,null,null,null,null,null,78,null,35,null,5.7,null,45,null,Baylor,
59785,52045,Jeffrey,Godfrey,jeffrey-godfrey-59785,Miami, FL,Miami Central,2010,QB,'5-11,71.0,167,88.1,63,32,436,null,null,null,null,null,null,null,null,78,null,55,null,5.7,53,8,null,UCF,
60345,134589,Jeremy,Davis,jeremy-davis-60345,Fort Myers, FL,Fort Myers,2010,WR,'5-11,71.0,162,88.1,64,66,437,null,null,null,null,null,null,null,null,78,null,52,null,5.7,79,75,null,Miami,
135987,154043,Isaiah,Johnson,isaiah-johnson-135987,Tyrone, GA,Sandy Creek,2010,S,'6-2,74.0,175,88.1,44,33,438,null,null,null,null,null,null,null,null,78,null,39,null,5.7,32,28,null,Georgia Tech,
157395,176015,Tyler,Arndt,tyler-arndt-157395,Cuero, TX,Cuero,2010,QB,'6-4,76.0,200,88.1,70,33,439,null,null,null,null,null,null,null,null,78,null,32,null,5.7,null,null,null,Texas State,
115346,3146,Trent,Spurgeon,trent-spurgeon-115346,Owasso, OK,Owasso,2010,OT,'6-7,79.0,270,88.04420289855072,8,32,440,null,null,null,null,85,null,null,null,79,null,26,null,5.8,5,27,210,Arizona,
135758,2141,Harrison,Jones,harrison-jones-135758,Ridgely, TN,Evangelical Christian,2010,TE,'-,0,null,88,8,26,441,null,null,null,null,85,null,null,null,80,null,9,null,5.7,8,19,null,Alabama,
119465,3317,Vic,Beasley,vic-beasley-119465,Adairsville, GA,Adairsville,2010,EDGE,'6-3,75.0,246,88,45,44,442,null,null,null,null,85,null,null,null,80,null,19,null,5.7,37,37,null,Clemson,
15507,2816,Bryan,Murphy,bryan-murphy-15507,Ramsey, NJ,Don Bosco Prep,2010,EDGE,'6-2,74.0,235,87.7,4,45,443,null,null,null,null,null,null,null,null,76,null,83,null,5.8,3,16,null,Pittsburgh,
112394,3209,Thomas,Molesi,thomas-molesi-112394,Oceanside, CA,Oceanside,2010,DL,'6-2,74.0,280,87.7,52,46,444,null,null,null,null,null,null,null,null,76,106,82,null,5.8,40,27,null,Oregon State,
117590,52019,Tyler,Gabbert,tyler-gabbert-117590,Ballwin, MO,Parkway South,2010,QB,'6-0,72.0,190,87.7,7,34,445,null,null,null,null,null,null,null,null,76,null,55,null,5.8,8,17,null,Missouri,
77781,131238,Lamonte,Edwards,lamonte-edwards-77781,Saint Paul, MN,Woodbury Senior,2010,LB,'6-2,74.0,215,87.7,3,42,446,null,null,null,null,null,null,null,null,76,null,89,null,5.8,3,29,null,Minnesota,
63991,131284,Johnny,Deaton,johnny-deaton-63991,Sand Springs, OK,Charles Page,2010,QB,'6-3,75.0,195,87.7,9,35,447,null,null,null,null,null,null,null,null,76,null,52,null,5.8,7,6,null,Oklahoma State,
146342,154690,Happy,Iona,happy-iona-146342,Spanaway, WA,Bethel,2010,DL,'6-2,74.0,274,87.7,6,47,448,null,null,null,null,null,null,null,null,76,null,72,null,5.8,3,28,null,None,
34786,2265,Derek,Owens,derek-owens-34786,Jacksonville, FL,Andrew Jackson,2010,CB,'-,0,180,87.65,65,38,449,null,null,null,null,null,null,null,null,77,null,81,null,5.7,51,27,null,Georgia,
61014,2276,Jerrell,Priester,jerrell-priester-61014,Fairfax, SC,Allendale Fairfax,2010,ATH,'5-9,69.0,185,87.65,13,9,450,null,null,null,null,null,null,null,null,77,null,90,null,5.7,17,59,null,Kentucky,
86274,2357,Matthew,Wells,matthew-wells-86274,Monticello, MS,Lawrence County,2010,LB,'6-2,74.0,222,87.65,12,43,451,null,null,null,null,null,null,null,null,77,null,51,null,5.7,19,36,null,Mississippi State,
